Kanji,Kun,On,Arti,Kata 1,Kata 2,Kata 3,URL,Peringkat frekuensi
華,はな,"カ, ケ","kemegahan, bunga, kelopak, bersinar, kilap, mencolok, menjolok mata, homoseksual, cantik","華々しい【はなばなしい】cemerlang, luar biasa, mengagumkan, spektakuler","華美【かび】kemegahan, kecantikan, pompa, kesombongan, keserabutan, ...","華やか【はなやか】cerah dan indah, cantik, mencolok, cemerlang, luar biasa, ...",https://kanjikana.com/id/kanji/華?jlpt=1,1085
徳,,トク,"kemurahan hati, kebajikan, kebaikan, menggugah rasa hormat",道徳【どうとく】moral,"悪徳【あくとく】wakil, ketidakmoralan, korupsi","道徳的【どうとくてき】etis, moral",https://kanjikana.com/id/kanji/徳?jlpt=1,1091
扱,"あつか.い, あつか.う, あつか.る, こ.く","ソウ, キュウ","mengatasi, menghibur, ambang, pita","扱い【あつかい】perawatan, pelayanan, berurusan (dengan), penanganan, manajemen, ...","取り扱い【とりあつかい】perawatan, layanan, penanganan, manajemen","取り扱う【とりあつかう】mengatasi, mengoperasikan (mesin, dll.), menggunakan, mengatasi (masalah), mengelola, ...",https://kanjikana.com/id/kanji/扱?jlpt=1,1057
択,えら.ぶ,タク,"pilih, memilih, lebih suka","採択【さいたく】adopsi, pilihan","選択【せんたく】pilihan, seleksi","選択肢【せんたくし】pilihan, alternatif",https://kanjikana.com/id/kanji/択?jlpt=1,847
衝,つ.く,ショウ,"bertabrakan, beban, jalan raya, oposisi (astronomi), dorongan, menusuk","衝撃【しょうげき】dampak, kejutan, dorongan, syok psikologis","衝突【しょうとつ】tabrakan, kecelakaan, dampak, berlari ke, bentrokan, ...",折衝【せっしょう】negosiasi,https://kanjikana.com/id/kanji/衝?jlpt=1,972
衆,おお.い,"シュウ, シュ","massa, angka yang besar, multitud, populasi",衆議院【しゅうぎいん】dewan perwakilan rakyat (majelis rendah dari parlemen nasional jepang),"観衆【かんしゅう】penonton, anggota-anggota audiens","衆【しゅう】jumlah besar (orang), superioritas numerik, massa, orang, rakyat, ...",https://kanjikana.com/id/kanji/衆?jlpt=1,450
偽,"いつわ.る, にせ, いつわ.り","ギ, カ","kebohongan, berbohong, menipu, berpura-pura, palsu, pemalsuan","偽造【ぎぞう】pemalsuan, pembuatan","偽物【にせもの】artikel palsu, pemalsuan, palsu, imitasi, penipuan","偽【にせ】imitasi, palsu, dipalsukan, penipuan, pseudo-",https://kanjikana.com/id/kanji/偽?jlpt=1,1171
幹,みき,カン,"batang pohon, bagian utama, bakat, kemampuan","幹部【かんぶ】manajemen, staf eksekutif, pemimpin, kepemimpinan, petinggi, ...","幹線【かんせん】jalur utama, jalur induk","幹【みき】batang pohon, tangkai panah, gagang alat, tulang punggung, dasar",https://kanjikana.com/id/kanji/幹?jlpt=1,364
鬼,"おに, おに-",キ,"hantu, setan","鬼【おに】ogre, setan, roh orang yang telah meninggal, orang yang seperti raksasa (misalnya, galak, tak kenal ampun, tanpa belas kasihan, dll.), itu, ...","吸血鬼【きゅうけつき】vampir, pengisap darah","疑心暗鬼【ぎしんあんき】kecurigaan akan menimbulkan rasa takut, setelah kamu mencurigai sesuatu, segala hal lain akan terlihat mencurigakan, melompat pada bayangan",https://kanjikana.com/id/kanji/鬼?jlpt=1,1557
崩,"くず.れる, -くず.れ, くず.す",ホウ,"remah, mati, menghancurkan, tingkat","崩壊【ほうかい】runtuh, hancur, rusak, runuh, peluruhan radioaktif, ...",雪崩【なだれ】longsoran salju,"崩れる【くずれる】runuh, menghancurkan, menjadi tidak bugar, kehilangan bentuk, menjadi kacau, ...",https://kanjikana.com/id/kanji/崩?jlpt=1,778
尽,"つ.きる, つ.くす, つ.かす, -づ.く, -ず.く, ことごと.く","ジン, サン","knalpot, habiskan, kehabisan, menguras, berteman, melayani","尽くす【つくす】menghabiskan, menghabiskan tenaga, kehabisan, mengabdikan diri (kepada), berusaha sekuat tenaga, ...","尽きる【つきる】habis digunakan, kehabisan, kelelahan, untuk dikonsumsi, berakhir","理不尽【りふじん】tidak masuk akal, tidak rasional, menghebohkan, absurd",https://kanjikana.com/id/kanji/尽?jlpt=1,1234
悔,"く.いる, く.やむ, くや.しい",カイ,"bertobat, penyesalan","後悔【こうかい】penyesalan, pertobatan","悔やむ【くやむ】berduka, meratapi, menyesal, bertobat","悔しい【くやしい】frustrasi (karena kegagalan, kehinaan, atau ketidakadilan), terganggu, kecewa, sangat kecewa, pahit, ...",https://kanjikana.com/id/kanji/悔?jlpt=1,1460
津,つ,シン,"pelabuhan, feri","津波【つなみ】tsunami, gelombang pasang","興味津々【きょうみしんしん】sangat menarik, memiliki ketertarikan yang besar (terhadap), sangat penasaran","津々浦々【つつうらうら】di seluruh negara, di seluruh negeri, setiap sudut dan celah dari tanah tersebut, jauh dan luas, di setiap pelabuhan",https://kanjikana.com/id/kanji/津?jlpt=1,1036
侵,おか.す,シン,"mencaplok, menginvasi, serbuan, menerobos, melanggar","侵す【おかす】menyerang, menggerebek, melanggar (ruang udara, dll.), mengganggu, melanggar hak, ...","侵略【しんりゃく】invasi (misalnya dari sebuah negara), serbuan, agresi","侵入【しんにゅう】invasi, serbuan, agresi, intrusi, menerobos, ...",https://kanjikana.com/id/kanji/侵?jlpt=1,1025
宣,のたま.う,セン,"mengumumkan, katakan","宣言【せんげん】deklarasi, proklamasi, pengumuman","宣教【せんきょう】misi keagamaan, proklamasi keagamaan","宣伝【せんでん】publisitas, iklan, periklanan, propaganda",https://kanjikana.com/id/kanji/宣?jlpt=1,695
稼,かせ.ぐ,カ,"pendapatan, kerja, menghasilkan uang",共稼ぎ【ともかせぎ】(suami dan istri) mencari nafkah bersama,"稼ぐ【かせぐ】menghasilkan (penghasilan), menghasilkan (uang), mencetak (poin, kemenangan), mendapatkan (waktu), bermain (untuk waktu), ...","出稼ぎ【でかせぎ】bekerja jauh dari rumah (terutama di luar negeri), orang yang bekerja jauh dari rumah, pekerja migran",https://kanjikana.com/id/kanji/稼?jlpt=1,1264
葬,ほうむ.る,ソウ,"penguburan, mengubur, rak","葬る【ほうむる】mengubur, mengganggu, menguburkan, menutupi, meredakan, ...",葬式【そうしき】pemakaman,社葬【しゃそう】pemakaman perusahaan,https://kanjikana.com/id/kanji/葬?jlpt=1,754
奇,"く.しき, あや.しい, くし, めずら.しい",キ,"aneh, keanehan, keingintahuan",奇数【きすう】bilangan ganjil,"奇妙【きみょう】aneh, penasaran",奇跡【きせき】keajaiban,https://kanjikana.com/id/kanji/奇?jlpt=1,1367
株,かぶ,シュ,"saham, tunggul, persediaan, penghitung untuk tanaman kecil",株式【かぶしき】saham,"株【かぶ】persediaan, berbagi, tunggul, gumpalan akar, tanaman dengan akar atau batang yang menempel, ...",株価【かぶか】harga saham,https://kanjikana.com/id/kanji/株?jlpt=1,432
冗,,ジョウ,"berlebihan, ketidakgunaan","冗談【じょうだん】lelucon, cerita lucu",,,https://kanjikana.com/id/kanji/冗?jlpt=1,1782
宗,むね,"シュウ, ソウ","agama, sekte, denominasi, poin utama, asal, esensi","宗教【しゅうきょう】agama, afiliasi agama, keyakinan, iman, kredo, ...","宗【しゅう】sekte, denominasi, ajaran (dari sebuah sekte agama)","宗【そう】asal, sumber, leluhur yang berbudi luhur",https://kanjikana.com/id/kanji/宗?jlpt=1,997
看,み.る,カン,"mengawasi, lihat","看護【かんご】keperawatan, perawat militer","看板【かんばん】papan tanda, tanda, papan reklame, penimbunan, plat pintu, ...",看病【かんびょう】merawat (seorang pasien),https://kanjikana.com/id/kanji/看?jlpt=1,1060
穴,あな,ケツ,"lubang, bukaan, celah, gua, denmark","穴【あな】lubang, pembukaan, perforasi, berongga, rongga, ...","穴【けつ】pantat, belakang, akhir, titik akupunktur, lubang, ...","穴埋め【あなうめ】mengisi lubang, mengisi (untuk celah, kekosongan, dll.), solusi sementara, pengisi (misalnya artikel), menebus (kerugian, kerusakan, dll.), ...",https://kanjikana.com/id/kanji/穴?jlpt=1,1366
就,"つ.く, つ.ける","シュウ, ジュ","mengenai, menetap, mengambil posisi, berangkat, belajar, per","就業【しゅうぎょう】pekerjaan, memulai pekerjaan","就任【しゅうにん】pelantikan, mengambil (jabatan), pemasangan","就職【しゅうしょく】mencari pekerjaan, mendapatkan pekerjaan",https://kanjikana.com/id/kanji/就?jlpt=1,624
節,"ふし, -ぶし, のっと","セツ, セチ","simpul, musim, periode, kesempatan, ayat, klausa, stanza, kehormatan, persendian, buku jari, kenop, melodi","節【せつ】kesempatan, waktu, bagian, lewat, paragraf, ...","調節【ちょうせつ】peraturan, penyesuaian, kontrol","節約【せつやく】menghemat, tabungan",https://kanjikana.com/id/kanji/節?jlpt=1,934
締,"し.まる, し.まり, し.める, -し.め, -じ.め",テイ,"mengencangkan, dasi, tutup, mengunci","取り締まり【とりしまり】kontrol, manajemen, pengawasan","取り締まる【とりしまる】mengelola, mengontrol, mengawasi, memerintah, memberantas, ...","締め切り【しめきり】tenggat waktu, penutupan, batas waktu, akhir, bendungan sementara, ...",https://kanjikana.com/id/kanji/締?jlpt=1,797
詳,"くわ.しい, つまび.らか",ショウ,"terperinci, penuh, menit, akurat, terinformasi baik","詳細【しょうさい】rincian, spesifik, terperinci, menit, tampilan dekat (dari peta digital), ...","詳しい【くわしい】rinci, penuh, menit, mengetahui dengan baik, berpengetahuan (tentang), ...","詳しく【くわしく】secara rinci, sepenuhnya, akhirnya",https://kanjikana.com/id/kanji/詳?jlpt=1,1178
輝,かがや.く,キ,"cemerlang, bersinar, berkilau, kilauan, berkedip","輝く【かがやく】bersinar, berkilau, berkelip, bersinar (dengan kebahagiaan, harapan, dll.), memancarkan","輝かしい【かがやかしい】cemerlang, mulia, berkilauan, terang, menjanjikan","光り輝く【ひかりかがやく】bersinar, berkilau",https://kanjikana.com/id/kanji/輝?jlpt=1,1259
脚,あし,"キャク, キャ, カク","seluncur, kaki, roda pendarat, bagian bawah, dasar","脚色【きゃくしょく】dramatisasi (misalnya dari sebuah novel), dramatisasi, adaptasi (untuk panggung atau layar), penghiasan (fakta), perlebihan, ...","脚本【きゃくほん】naskah, skenario",脚【きゃく】penghitung kursi atau tempat duduk,https://kanjikana.com/id/kanji/脚?jlpt=1,1228
拒,こば.む,"キョ, ゴ","tolak, menolak, penurunan","拒否【きょひ】penolakan, veto",拒絶【きょぜつ】penolakan,"拒む【こばむ】menolak, mencegah (dari melakukan), menolak (misalnya akses), memblokir",https://kanjikana.com/id/kanji/拒?jlpt=1,863
慮,"おもんぱく.る, おもんぱか.る",リョ,"kehati-hatian, pikiran, kekhawatiran, pertimbangkan, sengaja, ketakutan","配慮【はいりょ】pertimbangan, kekhawatiran, perhatian, kepedulian, membuat perjanjian, ...","考慮【こうりょ】pertimbangan, mempertimbangkan","遠慮【えんりょ】cadangan, keterbatasan, pembatasan, kesederhanaan, kurang percaya diri, ...",https://kanjikana.com/id/kanji/慮?jlpt=1,916
邦,くに,ホウ,"negara asal, negara, jepang","連邦【れんぽう】persemakmuran, federasi negara-negara, konfederasi, persatuan","邦人【ほうじん】warga negara jepang (terutama di luar negeri), sesama warga negara",邦楽【ほうがく】musik jepang (terutama musik tradisional jepang),https://kanjikana.com/id/kanji/邦?jlpt=1,654
仮,"かり, かり-","カ, ケ","penipuan, sementara, nama samaran, tidak formal","仮【かり】sementara, fiktif, diasumsikan (nama), alias, hipotetis, ...","仮定【かてい】asumsi, dugaan, hipotesis","平仮名【ひらがな】hiragana, silabari Jepang bergaya tulisan sambung yang digunakan terutama untuk kata-kata Jepang asli (khususnya kata fungsi, infleksi, dll.)",https://kanjikana.com/id/kanji/仮?jlpt=1,1039
裂,"さ.く, さ.ける, -ぎ.れ",レツ,"membelah, menghasilkan, air mata","分裂【ぶんれつ】membagi, divisi, putus","破裂【はれつ】meledak, pecah, ledakan, kegagalan, memutuskan","裂く【さく】merobek, memotong, membelah, membedah, memisahkan secara paksa, ...",https://kanjikana.com/id/kanji/裂?jlpt=1,1041
駄,,"ダ, タ","memberatkan, kuda pikul, beban kuda, kirim dengan kuda, sepele, tidak berguna","無駄遣い【むだづかい】pemborosan (uang, waktu, dll.), membuang-buang","下駄【げた】geta, sandal kayu tradisional Jepang, putar, karakter terbalik, jaring","無駄【むだ】kesia-siaan, sampah, ketidakgunaan, ketidakbermaknaan, kemalasan",https://kanjikana.com/id/kanji/駄?jlpt=1,1500
帝,みかど,テイ,"berdaulat, kaisar, tuhan, pencipta",皇帝【こうてい】kaisar,"帝国【ていこく】kerajaan, imperium","帝【みかど】kaisar (jepang), mikado, istana kekaisaran",https://kanjikana.com/id/kanji/帝?jlpt=1,1276
繰,く.る,ソウ,"berliku-liku, rol, berputar, membalik (halaman), mencari informasi, merujuk kepada","繰り返す【くりかえす】mengulang, melakukan sesuatu lagi","資金繰り【しきんぐり】penggalangan dana, pembiayaan, arus kas","繰り上げ【くりあげ】gerakan ke atas, maju",https://kanjikana.com/id/kanji/繰?jlpt=1,872
益,ま.す,"エキ, ヤク","manfaat, keuntungan","有益【ゆうえき】bermanfaat, menguntungkan, membantu, instruktif","利益【りえき】keuntungan, manfaat, baik, kepentingan (misalnya, masyarakat), anugerah (dari Tuhan, Buddha, dll., khususnya yang dicapai melalui tindakan yang benar, doa, kepatuhan pada kepercayaan seseorang, dll.), ...","収益【しゅうえき】penghasilan, pendapatan, pengembalian",https://kanjikana.com/id/kanji/益?jlpt=1,674
耐,た.える,タイ,"-bukti, tahan lama","耐える【たえる】menanggung, berdiri, bertahan, bertoleransi dengan, mendukung, ...","耐久【たいきゅう】ketahanan, ketekunan","忍耐【にんたい】ketahanan, ketekunan, kesabaran",https://kanjikana.com/id/kanji/耐?jlpt=1,1295
獲,え.る,カク,"menguasai, dapatkan, temukan, mendapatkan, dapat, mei, mampu untuk","獲物【えもの】mangsa, tangkap, membunuh, permainan, rampasan, ...","獲得【かくとく】akuisisi, kepemilikan","漁獲【ぎょかく】memancing, tangkap, angkut",https://kanjikana.com/id/kanji/獲?jlpt=1,964
拍,,"ハク, ヒョウ","tepuk tangan, ketukan (musik)","拍手【はくしゅ】tepuk tangan, bertepuk tangan saat berdoa (di kuil)","拍車【はくしゃ】tumit kuda, mendorong, percepatan, dorongan","拍子【ひょうし】waktu (musikal), waktu, mengalahkan, irama, saat itu, ...",https://kanjikana.com/id/kanji/拍?jlpt=1,1373
姫,"ひめ, ひめ-",キ,putri,"姫【ひめ】gadis muda dari kelahiran bangsawan, putri, gadis, kecil, imut, ...","舞姫【まいひめ】penari wanita, gadis menari","歌姫【うたひめ】penyanyi wanita, diva",https://kanjikana.com/id/kanji/姫?jlpt=1,1566
魅,,ミ,"pesona, menggoda","魅力【みりょく】pesona, fascinasi, glamor, daya tarik, banding","魅力的【みりょくてき】menawan, menarik","魅惑【みわく】daya tarik, pesona, umpan",https://kanjikana.com/id/kanji/魅?jlpt=1,1206
催,"もよう.す, もよお.す",サイ,"penaja, mengadakan (pertemuan), memberikan (makan malam)","主催【しゅさい】bantuan (yaitu, melakukan di bawah naungan seseorang), promosi, mengorganisir, penyelenggaraan, pementasan","催す【もよおす】mengadakan (suatu acara), memberikan (makan malam, pesta, dll.), merasakan, menunjukkan tanda-tanda dari","開催【かいさい】mengadakan (konferensi, pameran, dll.), pembukaan, menyelenggarakan (misalnya Olimpiade)",https://kanjikana.com/id/kanji/催?jlpt=1,536
駆,"か.ける, か.る",ク,"mengemudi, lari, galop, maju, menginspirasi, mendorong","駆け足【かけあし】berlari cepat, waktu ganda, menggalop lambat, melakukan sesuatu dengan tergesa-gesa","駆ける【かける】berlari, bergegas, berlomba, bergerak cepat (dengan kuda), mengencar, ...","駆使【くし】menggunakan secara bebas, memanfaatkan sepenuhnya, memiliki penguasaan yang baik atas, bekerja keras, mengantar (seseorang)",https://kanjikana.com/id/kanji/駆?jlpt=1,1033
勘,,カン,"intuisi, persepsi, periksa, bandingkan, indera keenam","勘弁【かんべん】maaf, pengampunan, kesabaran","勘違い【かんちがい】kesalahpahaman, ide yang salah, tebakan yang salah","勘【かん】persepsi, intuisi, indera keenam",https://kanjikana.com/id/kanji/勘?jlpt=1,1494
誠,まこと,セイ,"keikhlasan, menegur, peringatkan, melarang, kebenaran, kesetiaan","誠実【せいじつ】tulus, jujur, setia","誠【まこと】kebenaran, realitas, ketulusan, kejujuran, integritas, ...","誠に【まことに】memang, sungguh, mutlak, benar-benar, sebenarnya, ...",https://kanjikana.com/id/kanji/誠?jlpt=1,1128
酔,"よ.う, よ.い, よ",スイ,"mabuk, merasa sakit, diracuni, gembira, terpesona",麻酔【ますい】anestesi,酔っ払い【よっぱらい】pemabuk,"酔う【よう】mabuk, merasa mual (misalnya di dalam kendaraan), mual, merasa sangat senang, dipuji, ...",https://kanjikana.com/id/kanji/酔?jlpt=1,1640
郷,さと,"キョウ, ゴウ","kota asal, desa, tempat asal, distrik","郷里【きょうり】kampung halaman, tempat kelahiran","郷愁【きょうしゅう】nostalgia, kerinduan akan rumah","故郷【ふるさと】kampung halaman, tempat kelahiran, tempat asal, rumah lama seseorang, reruntuhan, ...",https://kanjikana.com/id/kanji/郷?jlpt=1,1077
恩,,オン,"anugerah, kebaikan, belas kasihan, berkat, manfaat","恩恵【おんけい】anugerah, bantuan, kebaikan, berkat, manfaat","恩【おん】kebaikan, kewajiban, utang budi","恩赦【おんしゃ】amnesti, maaf",https://kanjikana.com/id/kanji/恩?jlpt=1,1418
陣,,ジン,"kem, formasi pertempuran, peringkat, posisi, tiba-tiba, waktu singkat","陣【じん】formasi pertempuran, kem, perkemahan, posisi, kelompok, ...","陣営【じんえい】kubu, faksi (dari sebuah partai), kamp militer, perkemahan, kantonemen",報道陣【ほうどうじん】korp pers,https://kanjikana.com/id/kanji/陣?jlpt=1,828
罰,ばっ.する,"バツ, バチ, ハツ",hukuman,"罰【ばち】hukuman ilahi, kutukan, pembalasan","刑罰【けいばつ】hukuman (pidana), hukuman, kalimat",罰する【ばっする】menghukum,https://kanjikana.com/id/kanji/罰?jlpt=1,1220
索,,サク,"kabel, tali, mencari, menanyakan","捜索【そうさく】pencarian (khususnya untuk seseorang atau sesuatu yang hilang), pemburuan manusia, pencarian yang sah secara hukum terhadap seseorang, bangunan, dll.","模索【もさく】mencari-cari, mencari (jawaban, solusi, dll.), mencoba untuk menemukan",索引【さくいん】indeks,https://kanjikana.com/id/kanji/索?jlpt=1,1127
裕,,ユウ,"melimpah, kaya, subur","余裕【よゆう】kelebihan, margin, kelonggaran, kamar, ruang angkasa, ...","富裕【ふゆう】kekayaan, kemakmuran, kemewahan",裕福【ゆうふく】kaya,https://kanjikana.com/id/kanji/裕?jlpt=1,1048
慎,"つつし.む, つつ.ましい, つつし, つつし.み",シン,"kerendahan hati, hati-hati, bijaksana","慎む【つつしむ】berhati-hati, bersikap bijaksana, dilakukan dengan moderat, menahan diri, menghormati, ...","慎重【しんちょう】hati-hati, bijaksana, sengaja","謹慎【きんしん】pengendalian diri, menyederhanakan perilaku seseorang, penyesalan, disiplin, penahanan di rumah, ...",https://kanjikana.com/id/kanji/慎?jlpt=1,999
揺,"ゆ.れる, ゆ.る, ゆ.らぐ, ゆ.るぐ, ゆ.する, ゆ.さぶる, ゆ.すぶる, うご.く",ヨウ,"ayunan, menggoyang, mengayun, batu, gemetar, bergetar","動揺【どうよう】menggigil, gemetar, melempar, bergulir, osilasi, ...","揺らぐ【ゆらぐ】mengayun, mengguncang, menggigil, berkibar, merasa terguncang, ...","揺さぶる【ゆさぶる】menggoyangkan, mengguncang, menggoyang, mengayun, mengguncang (misalnya dunia politik), ...",https://kanjikana.com/id/kanji/揺?jlpt=1,1079
桜,さくら,"オウ, ヨウ",ceri,"桜【さくら】pohon ceri, bunga sakura, pembeli palsu, penonton berbayar, penjaja, ...",桜花【おうか】bunga sakura,"八重桜【やえざくら】pohon ceri bunga ganda, bunga sakura ganda",https://kanjikana.com/id/kanji/桜?jlpt=1,1237
致,いた.す,チ,"melakukan, lakukan, kirim, maju, penyebab, mengerahkan, mendatangkan, melibatkan","合致【がっち】perjanjian, persaingan, kesesuaian, kepatuhan","一致【いっち】perjanjian, persetujuan, korespondensi, konsistensi, kebetulan, ...",致す【いたす】melakukan,https://kanjikana.com/id/kanji/致?jlpt=1,870
償,つぐな.う,ショウ,"reparasi, menebus, kompensasi","補償【ほしょう】kompensasi, reparasi","賠償【ばいしょう】kompensasi, reparasi, jaminan ganti rugi, kerusakan","弁償【べんしょう】kompensasi, ganti rugi, reparasi, restitusi",https://kanjikana.com/id/kanji/償?jlpt=1,854
属,"さかん, つく, やから","ゾク, ショク","milik, genus, pejabat bawahan, terafiliasi","付属【ふぞく】terikat (pada), bekerja sama (dengan), milik, pergi dengan, sekolah terafiliasi","所属【しょぞく】milik (sebuah kelompok, organisasi, dll.), afiliasi (dengan), terikat dengan, di bawah kendali","属する【ぞくする】milik, datang di bawah, berafiliasi dengan, tunduk pada",https://kanjikana.com/id/kanji/属?jlpt=1,912
己,"おのれ, つちのと, な","コ, キ",diri,"自己【じこ】diri, diri sendiri","己【おのれ】diri sendiri, saya, kamu, sendiri, kata seru yang mengekspresikan kemarahan atau kekecewaan","自己資本【じこしほん】nilai bersih, modal milik",https://kanjikana.com/id/kanji/己?jlpt=1,1098
徹,,テツ,"menembus, jelas, menusuk, mengenai sasaran, begadang","徹する【てっする】menembus, meresap, mengabdikan diri (kepada), melakukan secara sungguh-sungguh dan eksklusif, melakukan sepanjang (misalnya, malam)","徹底【てってい】ketelitian, kelengkapan, konsistensi, penegakan yang menyeluruh, memastikan bahwa kebijakan, dll dilaksanakan tanpa pengecualian","冷徹【れいてつ】berkepala dingin, berpikiran jernih, kepala batu",https://kanjikana.com/id/kanji/徹?jlpt=1,968
露,つゆ,"ロ, ロウ","embun, air mata, mengungkapkan, rusia","露骨【ろこつ】buka, terbuka, tak tersamarkan, kentara, polos, ...","暴露【ばくろ】pengungkapan, paparan, wahyu","披露【ひろう】pengumuman, presentasi, demonstrasi, menampilkan, menunjukkan, ...",https://kanjikana.com/id/kanji/露?jlpt=1,928
剤,"かる, けず.る","ザイ, スイ, セイ","dosis, obat","洗剤【せんざい】deterjen, pembersih, agen pembersih, bahan pencuci","薬剤【やくざい】obat, kimia","殺虫剤【さっちゅうざい】insektisida, pestisida",https://kanjikana.com/id/kanji/剤?jlpt=1,1151
抑,おさ.える,ヨク,"mendesak, baik, sekarang, pertama-tama, dorong, mendorong, pers, segel, lakukan meskipun","抑圧【よくあつ】periksa, pengekangan, penindasan","抑える【おさえる】tetap dalam batas, menahan (misalnya emosi), mengontrol, membatasi, menahan, ...","抑え【おさえ】berat, menekan ke bawah, mengendalikan, menerapkan wewenang, memiliki kontrol diri, ...",https://kanjikana.com/id/kanji/抑?jlpt=1,834
焦,"こ.げる, こ.がす, こ.がれる, あせ.る, じ.れる, じ.らす",ショウ,"karakter, cepat, tidak sabar, mengganggu, membakar, monyet","焦る【あせる】terburu-buru, tidak sabar, cemas (untuk melakukan), khawatir, mendapat kaget, ...","焦点【しょうてん】fokus, titik fokus, poin yang dipersoalkan, titik pusat","焦がす【こがす】membakar, menyengat",https://kanjikana.com/id/kanji/焦?jlpt=1,973
陛,,ヘイ,"kebangsawanan, tangga (takhta)",陛下【へいか】Yang Mulia,天皇陛下【てんのうへいか】Yang Mulia Sang Kaisar,,https://kanjikana.com/id/kanji/陛?jlpt=1,1429
獄,,ゴク,"penjara, penjara",地獄【じごく】neraka,"獄中【ごくちゅう】selama dipenjara, sementara di penjara","疑獄【ぎごく】skandal suap, kasus korupsi",https://kanjikana.com/id/kanji/獄?jlpt=1,1529
屈,"かが.む, かが.める",クツ,"hasil, membengkokkan, menghindar, kirim","窮屈【きゅうくつ】sempit, ketat, resmi, kaku, upacara, ...","屈折【くっせつ】membengkokkan, melengkung, memutar, berputar, berliku, ...","退屈【たいくつ】membosankan, tumpul, tidak menarik, melelahkan, monoton, ...",https://kanjikana.com/id/kanji/屈?jlpt=1,1434
犠,いけにえ,"ギ, キ",pengorbanan,"犠牲【ぎせい】pengorbanan, korban, persembahan (kepada dewa)",犠牲者【ぎせいしゃ】korban,犠飛【ぎひ】penerbangan pengorbanan,https://kanjikana.com/id/kanji/犠?jlpt=1,1189
暇,"ひま, いとま",カ,"waktu luang, istirahat, waktu, cuti",余暇【よか】waktu luang,"休暇【きゅうか】liburan, hari libur, cuti, ketidakhadiran (dari pekerjaan)","暇【ひま】waktu luang, waktu, waktu libur, hari libur, liburan, ...",https://kanjikana.com/id/kanji/暇?jlpt=1,1386
融,"と.ける, と.かす",ユウ,"larut, meleleh","融通【ゆうずう】peminjaman (uang), keuangan, pinjaman, kemampuan beradaptasi, keberagaman, ...","融資【ゆうし】pembiayaan, pinjaman","金融【きんゆう】keuangan, pembiayaan, transaksi kredit, peminjaman uang, peredaran uang, ...",https://kanjikana.com/id/kanji/融?jlpt=1,481
免,"まぬか.れる, まぬが.れる",メン,"alasan, pemecatan",免除【めんじょ】pembebasan,"免れる【まぬがれる】melarikan diri, diselamatkan dari, menghindari (misalnya hukuman), menghindari (misalnya, tanggung jawab), menghindari, ...","免税【めんぜい】pembebasan pajak, pembebasan tugas",https://kanjikana.com/id/kanji/免?jlpt=1,1080
揮,ふる.う,キ,"mengacungkan, gelombang, anjing, ayunan, menggoyangkan","指揮【しき】perintah, arah, pengawasan, memimpin (orkestra, paduan suara, dll.)","発揮【はっき】pameran, demonstrasi, tampilan, manifestasi","指揮者【しきしゃ】dirigen, komandan, pemimpin, direktur",https://kanjikana.com/id/kanji/揮?jlpt=1,946
忠,,チュウ,kesetiaan,"忠告【ちゅうこく】nasihat, peringatan","忠臣【ちゅうしん】pengikut setia, bawahan setia","忠魂【ちゅうこん】kesetiaan, para pahlawan yang setia",https://kanjikana.com/id/kanji/忠?jlpt=1,1113
瀬,せ,ライ,"jeram, arus, arus deras, perairan dangkal, kawanan","瀬戸際【せとぎわ】tepi, momen kritis, momen krusial","高瀬【たかせ】sungai dangkal, perairan dangkal, perahu datar, perahu sungai","早瀬【はやせ】arus deras, jeram",https://kanjikana.com/id/kanji/瀬?jlpt=1,1152
哲,"さとい, あきらか",テツ,"filsafat, bersih",哲学【てつがく】filsafat,哲学的【てつがくてき】filsafat,"変哲【へんてつ】sesuatu yang tidak biasa, sesuatu yang aneh, sesuatu yang luar biasa",https://kanjikana.com/id/kanji/哲?jlpt=1,1093
柄,"がら, え, つか",ヘイ,"desain, pola, membangun, alam, karakter, mengatasi, engkol, cengkeraman, kenop, poros","人柄【ひとがら】kepribadian, karakter, penampilan pribadi, kesopanan","小柄【こがら】tubuh kecil, postur pendek, mungil, pola kecil","事柄【ことがら】benda, urusan, keadaan",https://kanjikana.com/id/kanji/柄?jlpt=1,1140
僚,,リョウ,"rekan kerja, resmi, teman","官僚【かんりょう】birokrat, pejabat pemerintah, birokrasi","同僚【どうりょう】rekan kerja, asosiasi",閣僚【かくりょう】menteri kabinet,https://kanjikana.com/id/kanji/僚?jlpt=1,709
威,"おど.す, おど.し, おど.かす",イ,"mengintimidasi, martabat, keagungan, ancaman, mengancam","権威【けんい】otoritas, kekuatan, pengaruh, prestise, ahli","威力【いりょく】kekuatan, mungkin, otoritas, pengaruh","威張る【いばる】berlagak, berlagak besar, menggunakan pengaruhnya, menindas, bersikap mendominasi, ...",https://kanjikana.com/id/kanji/威?jlpt=1,1103
徴,しるし,"チョウ, チ","indikasi, tanda, pertanda, gejala, mengumpulkan, mencari, merujuk pada, pertanyaan","象徴【しょうちょう】simbol abstrak, lambang, representasi","徴収【ちょうしゅう】pemungutan (biaya, pajak, dll.), pungutan","特徴【とくちょう】fitur, sifat, karakteristik, kekhasan, pembeda",https://kanjikana.com/id/kanji/徴?jlpt=1,850
